305.600006
314.070007
308.350006
324.809998
310.829987
325.140015
339.850006
357.320007
371.399994
383.450012
361.609985
313.220001
327.779999
328.399994
335.070007
356.910004
357.869995
347.459991
348.049988
355.399994
343.399994
379.809998
351.089996
341.100006
356.880005
355.570007
345.100006
320.869995
306.089996
302.98999
315.049988
315.549988
306.529999
315.130005
343.450012
325.200012
311.350006
316.579987
336.220001
350.019989
342.850006
343.75
310.420013
335.48999
352.049988
335.119995
327.170013
321.350006
301.540009
266.130005
299.299988
300.339996
300.339996
